addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
"Larissa 2, 8th km National road Athens-Larissa , Nikaia area",E Jumbo,Δημοτική Ενότητα Νίκαιας,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",39.586,22.4682,E Jumbo Larissa 2,"{'opening_hours': {'Mon': '10:00-21:00', 'Tue': '10:00-21:00', 'Wed': '10:00-21:00', 'Thu': '10:00-21:00', 'Fri': '10:00-21:00', 'Sat': '10:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2410921701-2410921704,415 00,39.586 - 22.4682,Περιφερειακή Ενότητα Λάρισας,https://corporate.e-jumbo.gr/en/stores-premises/
"Lavrio, 1 Kountouriotou str. ",E Jumbo,Δημοτική Ενότητα Λαυρεωτικής,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",37.7113,24.0539,E Jumbo Lavrio,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2292024070 - 1,195 00,37.7113 - 24.0539,Περιφερειακή Ενότητα Ανατολικής Αττικής,https://corporate.e-jumbo.gr/en/stores-premises/
"Maroussi 1, 41-45 Kifisias ave. & Gounari str.,  Avenue shopping centre",E Jumbo,,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",38.0351,23.7949,E Jumbo Maroussi 1,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2106100433-4,15123,38.0351 - 23.7949,Περιφερειακή Ενότητα Βορείου Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Maroussi 2, 31 Andrea Papandreou str.,  Μikinon str. & Μenelaou str. (Νeratziotissa) 15124",E Jumbo,,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",38.0444,23.7945,E Jumbo Maroussi 2,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2106104098 - 2106104094,15124,38.0444 - 23.7945,Περιφερειακή Ενότητα Βορείου Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Mitilini, Moria, 36th Country Road Mitilini - Kalloni, 81150",E Jumbo,Μυτιλήνη,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",39.125439, 26.471394,E Jumbo Mitilini,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2251086098,811 00,39.125439 -  26.471394,Περιφερειακή Ενότητα Λέσβου,https://corporate.e-jumbo.gr/en/stores-premises/
"Nea Filadelfia, 239 Dekelias Avenue",E Jumbo,Δημοτική Ενότητα Νέας Φιλαδέλφειας,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",38.0496,23.7483,E Jumbo Nea Filadelfia,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2102755794 - 2102710720,143 42,38.0496 - 23.7483,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Nikaia, 251 Thivon Ave.",E Jumbo,,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",37.979377,23.669539,E Jumbo Nikaia,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2105697663-4,123 41,37.979377 - 23.669539,Περιφερειακή Ενότητα Δυτικού Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Oreokastro, 6th km Thessaloniki-Oreokastro",E Jumbo,Δημοτική Ενότητα Ευκαρπίας,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",40.6915,22.9413,E Jumbo Oreokastro,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2310682068,56429,40.6915 - 22.9413,Μητροπολιτική Ενότητα Θεσσαλονίκης,https://corporate.e-jumbo.gr/en/stores-premises/
"Pagrati, 111 Filolaou str. & 79 Embedokleous str.",E Jumbo,Αθήνα,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",37.9629,23.7458,E Jumbo Pagrati,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2107563986-7,116 32,37.9629 - 23.7458,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Paiania, 67 Lavriou Ave.19002 Paiania",E Jumbo,Δημοτική Ενότητα Παιανίας,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",37.9612,23.8554,E Jumbo Paiania,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2106647206-7,190 02,37.9612 - 23.8554,Περιφερειακή Ενότητα Ανατολικής Αττικής,https://corporate.e-jumbo.gr/en/stores-premises/
"Palaio Faliro, Ethnarchou Makariou 1 and Moraitini 3",E Jumbo,,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",37.934,23.6916,E Jumbo Palaio Faliro,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2109410071 - 2109410067,175 61,37.934 - 23.6916,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Patra 1, New National Road Patra - Athens  & 74 Amerikis str.",E Jumbo,Δημοτική Ενότητα Πατρέων,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",38.2617,21.7502,E Jumbo Patra 1,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '00:00-00:00', 'Sun': '00:00-00:00'}}",(+30) 2610436245-2610436326,264 41,38.2617 - 21.7502,Περιφερειακή Ενότητα Αχαΐας,https://corporate.e-jumbo.gr/en/stores-premises/
"Patra 2, 17 Akti Dimaion str.",E Jumbo,Πάτρα,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",38.2379,21.7259,E Jumbo Patra 2,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2610361483-2610361432,262 22,38.2379 - 21.7259,Περιφερειακή Ενότητα Αχαΐας,https://corporate.e-jumbo.gr/en/stores-premises/
"Pefkakia, 36 G. Averof str., Makelaraki str., Βizantinon Αftokratoron str., Κirkinis str.",E Jumbo,,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",38.0354,23.7486,E Jumbo Pefkakia,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2102725204-5,142 32,38.0354 - 23.7486,Περιφερειακή Ενότητα Βορείου Τομέα Αθηνών,https://corporate.e-jumbo.gr/en/stores-premises/
"Pilea, 8 Marinou Antipa str.,  Pilea Thessaloniki",E Jumbo,Δημοτική Ενότητα Πυλαίας,Greece,"{'brand': 'E Jumbo', 'fascia': 'E Jumbo', 'category': 'Retail', 'edit_date': '2025-05-09', 'lat_lon_source': 'Website'}",40.5695,22.9832,E Jumbo Pilea,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-20:00', 'Sun': '00:00-00:00'}}",(+30) 2310471497-8,335 70,40.5695 - 22.9832,Μητροπολιτική Ενότητα Θεσσαλονίκης,https://corporate.e-jumbo.gr/en/stores-premises/
