addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Chanis,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0177834,-79.4865507,Super 99 Chanis,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",380-3911/3912,,9.0177834--79.4865507,,https://www.waze.com/en/live-map/directions/super-99-chanis-ciudad-de-panama?to=place.w.183828570.1838416774.25489769
La Cabima,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.1064719,-79.5382691,Super 99 La Cabima,{'opening_hours': {}},323-8824,,9.1064719--79.5382691,,"https://www.waze.com/en/live-map/directions/super-99-la-cabima-urb.-montserrat,-la-cabima,-ciudad-de-panama?to=place.w.183828571.1838023567.3197399"
Albrook Mall,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.9767695,-79.5532454,Super 99 Albrook Mall,"{'opening_hours': {'Mon': '6:00a.m.-12:00a.m.', 'Tue': '6:00a.m.-12:00a.m.', 'Wed': '6:00a.m.-12:00a.m.', 'Thu': '6:00a.m.-12:00a.m.', 'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.', 'Sun': '6:00a.m.-12:00a.m.'}}",323-8877,,8.9767695--79.5532454,,https://www.waze.com/en/live-map/directions/super-99-albrook-mall-ciudad-de-panama?to=place.w.183763034.1837958018.16869678
Los Andes,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0503363,-79.5098846,Super 99 Los Andes,"{'opening_hours': {'Mon': '6:00a.m.-12:00a.m.', 'Tue': '6:00a.m.-12:00a.m.', 'Wed': '6:00a.m.-12:00a.m.', 'Thu': '6:00a.m.-12:00a.m.', 'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.', 'Sun': '6:00a.m.-12:00a.m.'}}",323-8804,,9.0503363--79.5098846,,"https://www.waze.com/en/live-map/directions/super-99-or-la-dona-panamericana-la-dona,-tocumen?to=place.w.183894107.1839137678.3166125"
La Doña,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.1019225,-79.384466,Super 99 La Doña,"{'opening_hours': {'Mon': '6:00a.m.-12:00a.m.', 'Tue': '6:00a.m.-12:00a.m.', 'Wed': '6:00a.m.-12:00a.m.', 'Thu': '6:00a.m.-12:00a.m.', 'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.', 'Sun': '6:00a.m.-12:00a.m.'}}",323-8853,,9.1019225--79.384466,,"https://www.waze.com/en/live-map/directions/super-99-or-la-dona-panamericana-la-dona,-tocumen?to=place.w.183894107.1839137678.3166125"
Río Abajo,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0130129,-79.504395,Super 99 Río Abajo,"{'opening_hours': {'Mon': '6:00a.m.-12:00a.m.', 'Tue': '6:00a.m.-12:00a.m.', 'Wed': '6:00a.m.-12:00a.m.', 'Thu': '6:00a.m.-12:00a.m.', 'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.', 'Sun': '6:00a.m.-12:00a.m.'}}",323-8826,,9.0130129--79.504395,,"https://www.waze.com/en/live-map/directions/super-99-or-rio-abajo-via-espana-rio-abajo,-panama?to=place.w.183828570.1838285701.2992086"
Plaza Tocumen,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0610728,-79.4247469,Super 99 Plaza Tocumen,"{'opening_hours': {'Mon': '6:00a.m.-12:00a.m.', 'Tue': '6:00a.m.-12:00a.m.', 'Wed': '6:00a.m.-12:00a.m.', 'Thu': '6:00a.m.-12:00a.m.', 'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.', 'Sun': '6:00a.m.-12:00a.m.'}}",380-6656,,9.0610728--79.4247469,,"https://www.waze.com/en/live-map/directions/super-99-plaza-tocumen-don-bosco,-ciudad-de-panama?to=place.w.183894107.1838809994.3620715"
Mañanitas,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0805756,-79.4111898,Super 99 Mañanitas,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",380-6648,,9.0805756--79.4111898,,https://www.waze.com/en/live-map/directions/pa/panama/panama/super-99-or-las-mananitas?to=place.ChIJi9yC-8JVq48RoLhJnX4QZrY
Los Pueblos,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.048891,-79.4531572,Super 99 Los Pueblos,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",323-8801,,9.048891--79.4531572,,"https://www.waze.com/en/live-map/directions/super-99-los-pueblos-los-pueblos,-juan-diaz?to=place.w.183828570.1838613385.12374459"
Villa Zaita,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0749827,-79.5256644,Super 99 Villa Zaita,"{'opening_hours': {'Mon': '6:00a.m.-12:00a.m.', 'Tue': '6:00a.m.-12:00a.m.', 'Wed': '6:00a.m.-12:00a.m.', 'Thu': '6:00a.m.-12:00a.m.', 'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.', 'Sun': '6:00a.m.-12:00a.m.'}}",380-4889,,9.0749827--79.5256644,,"https://www.waze.com/en/live-map/directions/super-99-or-villa-zaita-mall-villa-zaita,-ernesto-cordoba-campos?to=place.w.183828571.1838154635.7538524"
Megamall,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",9.0805756,-79.4111898,Super 99 Megamall,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",323-8862,,9.0805756--79.4111898,,https://www.waze.com/en/live-map/directions/pa/panama/panama/super-99-or-las-mananitas?to=place.ChIJi9yC-8JVq48RoLhJnX4QZrY
Bethania,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",9.012685000000001,-79.52920651978945,Super 99 Bethania,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",323-8856,,9.012685000000001--79.52920651978945,,"https://www.waze.com/en/live-map/directions/super-99-bethania-calle-71-oeste-bethania,-panama?place=w.183828570.1838154629.9132175"
Los Andes Mall,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",9.0523184,-79.50836186451681,Super 99 Los Andes Mall,"{'opening_hours': {'Mon': '7:00a.m.-11:00p.m.', 'Tue': '7:00a.m.-11:00p.m.', 'Wed': '7:00a.m.-11:00p.m.', 'Thu': '7:00a.m.-11:00p.m.', 'Fri': '7:00a.m.-11:00p.m.', 'Sat': '7:00a.m.-11:00p.m.', 'Sun': '7:00a.m.-11:00p.m.'}}",302-9456,,9.0523184--79.50836186451681,,https://www.waze.com/en/live-map/directions/pa/panama-province/san-miguelito/super-99-or-los-andes-mall?place=ChIJPRrIr5RXq48R-DvzAcltY-M
El Faro,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",8.9797631,-79.53227369554054,Super 99 El Faro,"{'opening_hours': {'Mon': '7:00a.m.-10:00p.m.', 'Tue': '7:00a.m.-10:00p.m.', 'Wed': '7:00a.m.-10:00p.m.', 'Thu': '7:00a.m.-10:00p.m.', 'Fri': '7:00a.m.-10:00p.m.', 'Sat': '7:00a.m.-10:00p.m.', 'Sun': '7:00a.m.-10:00p.m.'}}",323-8816,,8.9797631--79.53227369554054,,https://www.waze.com/en/live-map/directions/super-99-el-faro-av.-domingo-diaz-ciudad-de-panama?place=w.183828570.1838613385.757823
Pedregal,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",9.0728036,-79.4265921,Super 99 Pedregal,"{'opening_hours': {'Mon': '6:00a.m.-11:00p.m.', 'Tue': '6:00a.m.-11:00p.m.', 'Wed': '6:00a.m.-11:00p.m.', 'Thu': '6:00a.m.-11:00p.m.', 'Fri': '6:00a.m.-11:00p.m.', 'Sat': '6:00a.m.-11:00p.m.', 'Sun': '6:00a.m.-11:00p.m.'}}",323-8860,,9.0728036--79.4265921,,https://www.waze.com/en/live-map/directions/pa/panama-province/panama-city/super-99-or-pedregal?place=ChIJN8fAvJhVq48RubZsjcQ5jPM
Balboa,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",8.9495435,-79.5529019,Super 99 Balboa,"{'opening_hours': {'Mon': '6:00a.m.-11:00p.m.', 'Tue': '6:00a.m.-11:00p.m.', 'Wed': '6:00a.m.-11:00p.m.', 'Thu': '6:00a.m.-11:00p.m.', 'Fri': '6:00a.m.-11:00p.m.', 'Sat': '6:00a.m.-11:00p.m.', 'Sun': '6:00a.m.-11:00p.m.'}}",323-8858,,8.9495435--79.5529019,,https://www.waze.com/en/live-map/directions/pa/provincia-de-panama/panama/super-99-or-balboa?place=ChIJsUXIyO6prI8RU_eVJPVH8rg
Vista Hermosa,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",9.1131322,-79.3613775,Super 99 Vista Hermosa,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",323-8806,,9.1131322--79.3613775,,https://www.waze.com/en/live-map/directions/pa/provincia-de-panama/panama/super-99-or-vista-hermosa?place=ChIJc8SQNlSorI8RIlUUWJV8yHQ
Calidonia,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",8.9714493,-79.5341802,Super 99 Calidonia,{'opening_hours': {}},323-8802,,8.9714493--79.5341802,,https://www.waze.com/en/live-map/directions/pa/provincia-de-panama/panama/super-99-or-calidonia?place=ChIJRf76VbiorI8REJYukExI1lc
Transístmica,Super 99,Panamá,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",8.977125645529801,-79.53751373198115,Super 99 Transístmica,"{'opening_hours': {'Mon': '6:00a.m.-11:00p.m.', 'Tue': '6:00a.m.-11:00p.m.', 'Wed': '6:00a.m.-11:00p.m.', 'Thu': '6:00a.m.-11:00p.m.', 'Fri': '6:00a.m.-11:00p.m.', 'Sat': '6:00a.m.-11:00p.m.', 'Sun': '6:00a.m.-11:00p.m.'}}",323-8819,,8.977125645529801--79.53751373198115,,https://www.waze.com/en/live-map/directions/super-99-transistmica-av.-simon-bolivar-1-ciudad-de-panama?place=w.183828570.1838089091.8598320
El Coco,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.8737062,-79.7992396,Super 99 El Coco,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",258-0028,,8.8737062--79.7992396,,"https://www.waze.com/en/live-map/directions/super-99-el-coco-la-chorrera,-el-coco?to=place.w.183631961.1836319607.2884503"
Plaza Italia,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.8882601,-79.7712739,Super 99 Plaza Italia,"{'opening_hours': {'Fri': '6:00a.m.-11:00p.m.', 'Sat': '6:00a.m.-11:00p.m.'}}",323-8813,,8.8882601--79.7712739,,https://www.waze.com/en/live-map/directions/super-99-plaza-italia-la-chorrera?to=place.w.183631961.1836516217.1924048
On D' Go Chorrera,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.8774729,-79.7629635,Super 99 On D' Go Chorrera,"{'opening_hours': {'Mon': '7:00a.m.-11:00p.m.', 'Tue': '7:00a.m.-11:00p.m.', 'Wed': '7:00a.m.-11:00p.m.', 'Thu': '7:00a.m.-11:00p.m.', 'Fri': '7:00a.m.-11:00p.m.', 'Sat': '7:00a.m.-11:00p.m.', 'Sun': '7:00a.m.-11:00p.m.'}}",830-4073,,8.8774729--79.7629635,,https://www.waze.com/en/live-map/directions/super-99-ondgo?to=place.w.183631961.1836581752.15984170
Valle Hermoso,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.9278167,-79.7291651,Super 99 Valle Hermoso,"{'opening_hours': {'Mon': '6:00a.m.-11:00p.m.', 'Tue': '6:00a.m.-11:00p.m.', 'Wed': '6:00a.m.-11:00p.m.', 'Thu': '6:00a.m.-11:00p.m.', 'Fri': '6:00a.m.-11:00p.m.', 'Sat': '6:00a.m.-11:00p.m.', 'Sun': '6:00a.m.-11:00p.m.'}}",323-8805,,8.9278167--79.7291651,,https://www.waze.com/en/live-map/directions/super-99-valle-hermoso-ruta-1-interamericana-nuevo-arraijan?to=place.w.183697497.1836778365.495845
Brisas de Arraiján,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.9736807,-79.7086671,Super 99 Brisas de Arraiján,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",838-0110 / 838-0111,,8.9736807--79.7086671,,https://www.waze.com/en/live-map/directions/pa/provincia-de-panama-oeste/brisas-del-golf-de-arraijan/super-99-brisas-del-golf?place=ChIJwZNmhZChrI8RhGZbjTUJDIM
Vacamonte,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",8.9133313,-79.6969754,Super 99 Vacamonte,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",323-8874,,8.9133313--79.6969754,,https://www.waze.com/en/live-map/directions/super-99-or-vacamonte-blvd.-simon-ruiz-diaz?to=place.w.183697497.1836909435.2170636
Town Center Arraiján,Super 99,Panamá Oeste,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.9597394,-79.655895,Super 99 Town Center Arraiján,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",323-8868,,8.9597394--79.655895,,https://www.waze.com/en/live-map/directions/pa/panama/burunga/super-99-or-town-center-arraijan?to=place.ChIJI8xRnbKhrI8R0ClzgIxCMXE
Penonomé,Super 99,Provincias Centrales,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.5084061,-80.3640796,Super 99 Penonomé,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",997-1443,,8.5084061--80.3640796,,"https://www.waze.com/en/live-map/directions/super-99-or-penonome-ruta-1-interamericana-penonome,-cocle?to=place.w.183238741.1832649555.11543940"
Santiago,Super 99,Provincias Centrales,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",,,Super 99 Santiago,"{'opening_hours': {'Mon': '6:00a.m.-11:00p.m.', 'Tue': '6:00a.m.-11:00p.m.', 'Wed': '6:00a.m.-11:00p.m.', 'Thu': '6:00a.m.-11:00p.m.', 'Fri': '6:00a.m.-11:00p.m.', 'Sat': '6:00a.m.-11:00p.m.', 'Sun': '6:00a.m.-11:00p.m.'}}",998-4949,,,,https://www.waze.com/en/live-map/directions/super-99-av.-polidoro-pinzon-santiago?to=place.w.182845521.1828586282.509859
Coronado,Super 99,Provincias Centrales,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Geocoded'}",,,Super 99 Coronado,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",323-8874,,,,https://www.waze.com/en/live-map/directions/super-99-coronado-coronado-mall-los-nisperos?to=place.w.183566421.1835598678.417002
Chitré,Super 99,Provincias Centrales,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",7.9540426,-80.4263756,Super 99 Chitré,"{'opening_hours': {'Fri': '6:00a.m.-12:00a.m.', 'Sat': '6:00a.m.-12:00a.m.'}}",970-0078,,7.9540426--80.4263756,,https://www.waze.com/en/live-map/directions/super-99-or-chitre-carretera-nacional-via-las-tablas?to=place.w.183238736.1832256283.11898512
Río Hato,Super 99,Provincias Centrales,Panama,"{'brand': 'Super 99', 'fascia': 'Super 99', 'category': 'Filling Station', 'edit_date': '20250403', 'lat_lon_source': 'Website'}",8.3730163,-80.1568813,Super 99 Río Hato,"{'opening_hours': {'Mon': '6:00a.m.-10:00p.m.', 'Tue': '6:00a.m.-10:00p.m.', 'Wed': '6:00a.m.-10:00p.m.', 'Thu': '6:00a.m.-10:00p.m.', 'Fri': '6:00a.m.-10:00p.m.', 'Sat': '6:00a.m.-10:00p.m.', 'Sun': '6:00a.m.-10:00p.m.'}}",846-1009 / 846-1010,,8.3730163--80.1568813,,https://www.waze.com/en/live-map/directions/super-99-or-rio-hato-via-buenaventura?to=place.w.183369812.1834025797.11894240
