addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
In der Scheib 3 56291 Pfalzfeld,Tank & Rast,Pfalzfeld,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.1157307,7.5990872,ROSI'SPfalzfeld,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",067468035490,56291,50.11573077.5990872,,https://rosis-autohof.de/rosis-pfalzfeld/
Hietzingerwiesen 4 94431 Pilsting,Tank & Rast,Pilsting,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",48.6923961,12.6737172,ROSI'SPilsting,"{'opening_hours': {'Mon': '11:00 - 22:00', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",099539807972,94431,48.692396112.6737172,,https://rosis-autohof.de/rosis-pilsting/
Holsterfeld 2 48499 Salzbergen,Tank & Rast,Salzbergen,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",52.3263111,7.4291368,ROSI'SSalzbergen,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",0597197260,48499,52.32631117.4291368,,https://rosis-autohof.de/rosis-salzbergen/
Im Zengerott 3 An der A2 59069 Hamm,Tank & Rast,Hamm,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.630009813095,7.8732012955503,Serways Hotel  Rhynern Süd ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 2385 455,59069,49,RhynernSüd,https://www.serways-hotels.de/hotels/rhynern-sued
Unter dem Pferdestiege 1 37176 Nörten-Hardenberg,Tank & Rast,Nörten-Hardenberg,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.6295936,9.921803,ROSI'SNörten-Hardenberg,"{'opening_hours': {'Mon': '11:00 - 22:00', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",055039151355,37176,51.62959369.921803,,https://rosis-autohof.de/rosis-noerten-hardenberg/
Im Seefeld 2 74592 Kirchberg an der Jagst,Tank & Rast,Kirchberg an der Jagst,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.1713167,9.9619417,ROSI'SKirchberg,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': '09:00 - 20:30'}}",07904940491,74592,49.17131679.9619417,,https://rosis-autohof.de/rosis-kirchberg/
Gustav-Stresemann-Straße 2 55411 Bingen am Rhein,Tank & Rast,Bingen am Rhein,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.9253513,7.9371037,ROSI'SNahetal,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '08:00 - 21:30', 'Sun': '08:00 - 21:30'}}",067219628623,55411,49.92535137.9371037,,https://rosis-autohof.de/rosis-nahetal/
Straßburger Straße 4 31275 Lehrte,Tank & Rast,Lehrte,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",52.3853609,9.9527675,ROSI'SLehrte,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '11:00 - 19:00', 'Sun': ''}}",05132588808,31275,52.38536099.9527675,,https://rosis-autohof.de/rosis-lehrte/
Serways Hotel Steigerwald Süd An der A3 96193 Wachenroth,Tank & Rast,Wachenroth,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.730609128317,10.726753291362,Serways Hotel  Steigerwald Süd ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 95 48 / 92 32 10 1,96193,36,SteigerwaldSüd,https://www.serways-hotels.de/hotels/steigerwald-sued
Serways Hotel Heiligenroth An der A3 56412 Heiligenroth,Tank & Rast,Heiligenroth,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.454477847062,7.8712538348861,Serways Hotel  Heiligenroth ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 26 02 / 10 68 40,56412,22,Heiligenroth,https://www.serways-hotels.de/hotels/heiligenroth
Raststaetten Hotel Hannover-Garbsen Nord Burgstraße 125 30823 Garbsen,Tank & Rast,Garbsen,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",52.42230093694,9.5533354146541,Serways Hotel  Hannover Garbsen Nord ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 5137 - 877 600,30823,197,HannoverGarbsenNord,https://www.raststaetten-hotels.de/hotels/hannover-garbsen-nord
Raststaetten Hotel Rhynern Nord Ostendorfstraße 62 59069 Hamm,Tank & Rast,Hamm,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.6323950843,7.8744248621918,Serways Hotel  Rhynern-Nord ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 2385 - 921 270,59069,200,Rhynern-Nord,https://www.raststaetten-hotels.de/hotels/rhynern-nord
Raststaetten Hotel Leipheim Süd im Donauried Leipheim Süd A8 89340 Leipheim,Tank & Rast,Leipheim,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",48.437314588185,10.213499351787,Serways Hotel  Leipheim Süd ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 8221 27800,89340,185,LeipheimSüd,https://www.raststaetten-hotels.de/hotels/leipheim-sued
Serways Hotel Waldmohr An der A6 66914 Waldmohr,Tank & Rast,Waldmohr,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.373400462211,7.3737943910201,Serways Hotel  Waldmohr ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 6373 3235,66914,46,Waldmohr,https://www.serways-hotels.de/hotels/hotel-waldmohr
Serways Hotel Lüneburger Heide West An der A7 29646 Bispingen,Tank & Rast,Bispingen,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",53.109856343179,9.9816735137472,Serways Hotel  Lüneburger Heide West ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 5194 / 98280 500,29646,40,LüneburgerHeideWest,https://www.serways-hotels.de/hotels/lueneburger-heide-west
Serways Hotel Siegburg West An der A3 / Alte Poststraße 90 53721 Siegburg,Tank & Rast,Siegburg,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.807790556443,7.2189088897548,Serways Hotel  Siegburg West ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 2241 / 12 79 08 0,53721,35,SiegburgWest,https://www.serways-hotels.de/hotels/siegburg-west
Serways Hotel Nürnberg Feucht Ost An der A9 90537 Feucht,Tank & Rast,Feucht,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.356540135576,11.204668448158,Serways Hotel  Nürnberg Feucht Ost ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 91 28 / 92 77 0,90537,26,NürnbergFeuchtOst,https://www.serways-hotels.de/hotels/nuernberg-feucht-ost
Henleinstraße 35 86368 Gersthofen,Tank & Rast,Gersthofen,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",48.444248,10.8757677,ROSI'SGersthofen,"{'opening_hours': {'Mon': '11:00 - 22:00', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",082142092000,86368,48.44424810.8757677,,https://rosis-autohof.de/rosis-gersthofen/
Klaus-Seckel-Str. 2 29683 Bad Fallingbostel,Tank & Rast,Bad Fallingbostel,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",52.8923663,9.7681042,ROSI'SDorfmark,"{'opening_hours': {'Mon': '06:00 - 22:00', 'Tue': '06:00 - 22:00', 'Wed': '06:00 - 22:00', 'Thu': '06:00 - 22:00', 'Fri': '06:00 - 22:00', 'Sat': '06:00 - 22:00', 'Sun': '06:00 - 22:00'}}",051632910830,29683,52.89236639.7681042,,https://rosis-autohof.de/rosis-dorfmark/
Michelsrombacher Straße 6 36039 Fulda,Tank & Rast,Fulda,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.5805262,9.706263,ROSI'SFulda,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '11:00 - 18:00', 'Sun': ''}}",066196211314,36039,50.58052629.706263,,https://rosis-autohof.de/rosis-fulda-nord/
An der BAB 5 79258 Hartheim,Tank & Rast,Hartheim,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",47.9085966,7.5921581,ROSI'SBremgarten,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': '09:30 - 21:00'}}",076339202116,79258,47.90859667.5921581,,https://rosis-autohof.de/rosis-bremgarten/
Serways Hotel Reinhardshain Nord BAB 5 35305 Grünberg,Tank & Rast,Grünberg,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.623299283989,8.8948666482685,Serways Hotel  Reinhardshain ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 64 01 / 88 90,35305,47,Reinhardshain,https://www.serways-hotels.de/hotels/reinhardshain
Rudolf-Diesel-Straße 1 36251 Bad Hersfeld,Tank & Rast,Bad Hersfeld,Germany,"{'brand': 'Tank & Rast', 'fascia': ""Rosi's Autohof"", 'category': 'Food and Beverage', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.8530683,9.7255699,ROSI'SBadHersfeld,"{'opening_hours': {'Mon': '07:00 - 22:00', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",066219661984,36251,50.85306839.7255699,,https://rosis-autohof.de/rosis-bad-hersfeld/
Serways Hotel Remscheid An der A1 / Talsperre 1 42859 Remscheid,Tank & Rast,Remscheid,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.159194560578,7.2304247799894,Serways Hotel  Remscheid ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 21 91 / 90 30,42859,21,Remscheid,https://www.serways-hotels.de/hotels/remscheid
Raststaetten Hotel Irschenberg Süd Wendling 11 83737 Irschenberg,Tank & Rast,Irschenberg,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",47.829647024715,11.9066,Serways Hotel  Irschenberg Süd ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 8025 70160,83737,182,IrschenbergSüd,https://www.raststaetten-hotels.de/hotels/irschenberg-sued
Serways Hotel Spessart Süd An der A3 63879 Weibersbrunn,Tank & Rast,Weibersbrunn,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.894803563019,9.3944474365458,Serways Hotel  Spessart Süd ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 60 94 / 94 10,63879,24,SpessartSüd,https://www.serways-hotels.de/hotels/spessart-sued
Raststaetten Hotel Holledau bei Ingolstadt An der Autobahn 1 85301 Schweitenkirchen,Tank & Rast,Schweitenkirchen,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",48.556032212056,11.588023118114,Serways Hotel  Holledau bei Ingolstadt in Bayern ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 8441 - 801-0,85301,188,HolledaubeiIngolstadtinBayern,https://www.raststaetten-hotels.de/hotels/in-der-holledau
Raststaetten Hotel Göttingen-West Autobahn A7 37124 Rosdorf,Tank & Rast,Rosdorf,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.493993515324,9.8752785477083,Serways Hotel  Göttingen West ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 5509 - 92050-0,37124,194,GöttingenWest,https://www.raststaetten-hotels.de/hotels/goettingen-west
Raststaetten Hotel Baden-Baden Am Rasthof 4 76532 Baden-Baden,Tank & Rast,Baden-Baden,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",48.813510007245,8.1797380301668,Serways Hotel  Baden-Baden ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0)7221 9964580,76532,179,Baden-Baden,https://www.raststaetten-hotels.de/hotels/baden-baden
Raststaetten Hotel Fränkische Schweiz-Pegnitz Ost Autobahn A9 91257 Pegnitz,Tank & Rast,Pegnitz,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.749829175481,11.513613635001,Serways Hotel  Fränkische Schweiz-Pegnitz ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 9241 - 4944-60,91257,191,FränkischeSchweiz-Pegnitz,https://www.raststaetten-hotels.de/hotels/fraenkische-schweiz-pegnitz-ost
Raststaetten Hotel Dresdner Tor Süd An der A4 01723 Wilsdruff,Tank & Rast,Wilsdruff,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.060448419598,13.573,Serways Hotel  Dresdner Tor Süd ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 35204 90600,01723,309,DresdnerTorSüd,https://www.raststaetten-hotels.de/hotels/dresdner-tor-sued
Serways Hotel Bruchsal West An der A5 76694 Forst,Tank & Rast,Forst,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",49.162441044239,8.5674671505131,Serways Hotel  Bruchsal West ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 72 51 / 71 80,76694,25,BruchsalWest,https://www.serways-hotels.de/hotels/bruchsal-west
Serways Hotel Hösel Ost An der A3 40883 Ratingen,Tank & Rast,Ratingen,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.326,6.89132,Serways Hotel  Hösel Ost ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 2102 56590-60,40883,302,HöselOst,https://www.serways-hotels.de/hotels/hotel-hoesel-ost
Raststättenhotel Kassel Ost An der A7 34253 Lohfelden,Tank & Rast,Lohfelden,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Serways Hotel', 'category': 'Leisure', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",51.267456208362,9.51832,Serways Hotel  Kassel Ost ,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",+49 (0) 561 95980,34253,310,KasselOst,https://www.raststaetten-hotels.de/hotels/kassel-ost
Aachener Land Süd An der A4 52249 Eschweiler,Tank & Rast,Eschweiler,Germany,"{'brand': 'Tank & Rast', 'fascia': 'Motorway Service Station', 'category': 'Other', 'edit_date': '2025-05-04', 'lat_lon_source': 'Google'}",50.816865,6.215741, Autobahnraststätte Aachener Land Süd ,"{'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}",+49 2403 961650,Eschweiler,50.816865-6.215741,Aachener Land Süd ,https://www.raststaetten.de/standorte/aachener-land-sued/
