addr_full,brand,city,country,extras,lat,long,name,opening_hours,phone,postcode,ref,state,website
"本町 7-1-1 3F, 船橋市, 千葉県, 2738567, Japan",margarethowell,船橋市,Japan,"{'brand': 'margarethowell', 'fascia': 'KANTO', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.7020576,139.9828864,MARGARET HOWELL FUNABASHI TOBU,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0474117660,2738567,01JJWYPR81W1820FRJJR2NZGN1,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西区 高島 2-18-1 4F, 横浜市, 神奈川県, 2208510 , Japan",margarethowell,横浜市,Japan,"{'brand': 'margarethowell', 'fascia': 'KANTO', 'category': 'WOMEN, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.4652458,139.6224853,MARGARET HOWELL YOKOHAMA SOGO,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0454612708,2208510 ,01JJWYPQ3ZFF28Q187RT46T8YH,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西区 高島 2-16-1 5F, 横浜市, 神奈川県, 2200011 , Japan",margarethowell,横浜市,Japan,"{'brand': 'margarethowell', 'fascia': 'KANTO', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.4652458,139.6216036,MHL. YOKOHAMA LUMINE,"{'Mon': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休', 'Tue': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休', 'Wed': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休', 'Thu': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休', 'Fri': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休', 'Sat': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休', 'Sun': '10:00-21:00\u3000土･日･祝日 10:00-20:30\u3000不定休'}",0454537010,2200011 ,01JJWYPNZTTJ4NWK0HEM6JQX1C,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西区 南幸 1-1-1 4F, 横浜市, 神奈川県, 2200005, Japan",margarethowell,横浜市,Japan,"{'brand': 'margarethowell', 'fascia': 'KANTO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL YOKOHAMA NEWoMan,"{'Mon': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休', 'Tue': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休', 'Wed': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休', 'Thu': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休', 'Fri': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休', 'Sat': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休', 'Sun': '11:00-20:00\u3000土･日･祝日 10:00-20:00\u3000不定休'}",0456200851,2200005,01JJWYPMWQ6GDR49A7G1580VHC,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"丸の内 1-5-1 3F, 千代田区, 東京都, 1006503, Japan",margarethowell,千代田区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6825931,139.7624585,MARGARET HOWELL MARUNOUCHI,"{'Mon': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休', 'Tue': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休', 'Wed': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休', 'Thu': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休', 'Fri': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休', 'Sat': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休', 'Sun': '11:00-21:00\u3000日･祝日 11:00-20:00\u3000不定休'}",0332870510,1006503,01JJWYPKS6JG45YSAQTX218NXE,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"丸の内 1-9-1 4F, 千代田区, 東京都, 1006701, Japan",margarethowell,千代田区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6814569,139.7666805,MARGARET HOWELL TOKYO DAIMARU,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0368952157,1006701,01JJWYPJNEFH1DKPJ11K0SW5DQ,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"銀座 3-6-1 5F, 中央区, 東京都, 1048130 , Japan",margarethowell,中央区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6720409,139.7642186,MARGARET HOWELL GINZA MATSUYA,"{'Mon': '11:00-20:00\u3000不定休', 'Tue': '11:00-20:00\u3000不定休', 'Wed': '11:00-20:00\u3000不定休', 'Thu': '11:00-20:00\u3000不定休', 'Fri': '11:00-20:00\u3000不定休', 'Sat': '11:00-20:00\u3000不定休', 'Sun': '11:00-20:00\u3000不定休'}",0335358566,1048130 ,01JJWYPHJFBX808WA86QNRT1SZ,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"SIX 4F, GINZA, 東京都中央区銀座6-10-1, 1040061, Japan",margarethowell,GINZA,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL GINZA SIX,"{'Mon': '10:30-20:30\u3000不定休', 'Tue': '10:30-20:30\u3000不定休', 'Wed': '10:30-20:30\u3000不定休', 'Thu': '10:30-20:30\u3000不定休', 'Fri': '10:30-20:30\u3000不定休', 'Sat': '10:30-20:30\u3000不定休', 'Sun': '10:30-20:30\u3000不定休'}",0362645217,1040061,01JJWYPGF2BT7T35MGDDW9QFZP,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"猿楽町 24-1 1F, 渋谷区, 東京都, 1500033, Japan",margarethowell,渋谷区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6485714,139.6994007,MHL. DAIKANYAMA,"{'Mon': '11:00-20:00\u3000不定休', 'Tue': '11:00-20:00\u3000不定休', 'Wed': '11:00-20:00\u3000不定休', 'Thu': '11:00-20:00\u3000不定休', 'Fri': '11:00-20:00\u3000不定休', 'Sat': '11:00-20:00\u3000不定休', 'Sun': '11:00-20:00\u3000不定休'}",0354895781,1500033,01JJWYPFBPYH9T98WHCASMC4HR,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"神南 1-13-8 1F, 渋谷区, 東京都, 1500041, Japan",margarethowell,渋谷区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6637199,139.6983458,MARGARET HOWELL JINNAN,"{'Mon': '11:00-20:00\u3000不定休', 'Tue': '11:00-20:00\u3000不定休', 'Wed': '11:00-20:00\u3000不定休', 'Thu': '11:00-20:00\u3000不定休', 'Fri': '11:00-20:00\u3000不定休', 'Sat': '11:00-20:00\u3000不定休', 'Sun': '11:00-20:00\u3000不定休'}",0354593723,1500041,01JJWYPE8Q3RZ38M4X2ZAP2PW6,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"渋谷 2-21-1 4F, 渋谷区, 東京都, 1508509, Japan",margarethowell,渋谷区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6589882,139.7016484,MARGARET HOWELL SHIBUYA HIKARIE ShinQs,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0364341662,1508509,01JJWYPD5BRNVVDCDMTANVPM7V,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"新宿 3-14-1 本館 2F, 新宿区, 東京都, 1600022, Japan",margarethowell,新宿区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6915847,139.7026187,MARGARET HOWELL SHINJUKU ISETAN,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0333578730,1600022,01JJWYPC1XGQHCG0RYSXCDQTYD,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"新宿 3-14-1 メンズ館7階 メンズオーセンティック, 新宿区, 東京都, 1600022, Japan",margarethowell,新宿区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL SHINJUKU ISETAN,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0333502273,1600022,01JJWYPAYVXGJWZ5TS2TD2DYK4,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西新宿1丁目1-5 ルミネ1 5F, 新宿区, 東京都, 1600023, Japan",margarethowell,新宿区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MHL. SHINJUKU LUMINE,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0353252023,1600023,01JJWYP9SKZ74NAE59TAXM974B,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西池袋 1-11-1 6F, 豊島区, 東京都, 1710021, Japan",margarethowell,豊島区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.7290443,139.7089991,MHL. IKEBUKURO LUMINE,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0369071144,1710021,01JJWYP8NC04NXNCR5NXV3J02T,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西池袋 1-1-25 3F 4番地, 豊島区, 東京都, 1710021, Japan",margarethowell,豊島区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.7297898,139.7081043,MARGARET HOWELL IKEBUKURO TOBU,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0359527855,1710021,01JJWYP7G9H494H7Z0DK5FWJTQ,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"西池袋 1-1-25 5F, 豊島区, 東京都, 1710021, Japan",margarethowell,豊島区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.7294331,139.7079655,MARGARET HOWELL IKEBUKURO TOBU,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0359527766,1710021,01JJWYP6CB3GZX13NJ8KRGCSEZ,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"吉祥寺本町2-3-1 吉祥寺東急2F, 武蔵野市, 東京都, 1808519 , Japan",margarethowell,武蔵野市,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.7047643,139.5756332,MARGARET HOWELL KICHIJOJI TOKYU,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0422220850,1808519 ,01JJWYP57NMG9CF316WWH1GB3F,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"玉川 2-21-1 タウンフロント 二子玉川ライズ ショッピングセンター・タウンフロント2F, 世田谷区, 東京都, 1580094, Japan",margarethowell,世田谷区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6122612,139.6275368,MARGARET HOWELL SHOP ＆ CAFE FUTAKOTAMAGAWA RISE,"{'Mon': 'CAFE TEL. 0337070217', 'Tue': 'CAFE TEL. 0337070217', 'Wed': 'CAFE TEL. 0337070217', 'Thu': 'CAFE TEL. 0337070217', 'Fri': 'CAFE TEL. 0337070217', 'Sat': 'CAFE TEL. 0337070217', 'Sun': 'CAFE TEL. 0337070217'}",0337001810,1580094,01JJWYP2TZKN2C74TYV47FR1RX,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"吉祥寺本町 3-7-14, 武蔵野市, 東京都, 1800004 , Japan",margarethowell,武蔵野市,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.7051235,139.5723407,MARGARET HOWELL SHOP ＆ CAFE KICHIJOJI,"{'Mon': 'CAFE TEL. 0422233490', 'Tue': 'CAFE TEL. 0422233490', 'Wed': 'CAFE TEL. 0422233490', 'Thu': 'CAFE TEL. 0422233490', 'Fri': 'CAFE TEL. 0422233490', 'Sat': 'CAFE TEL. 0422233490', 'Sun': 'CAFE TEL. 0422233490'}",0422233491,1800004 ,01JJWYP1R0CAZ1096EJACT3SJE,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"有楽町 2-5-1 ルミネ2 4F, 千代田区, 東京都, 1000006, Japan",margarethowell,千代田区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6734479,139.7608422,MHL. YURAKUCHO LUMINE,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0362136322,1000006,01JJWYP0MAEVN9B4M2JR3DM6A7,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
