addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
"AV LUIS VEGA Y MONROY ESQ AV CIMATORIO, 1300, PLAZAS DEL SOL, QUERETARO, QUERETARO",QUERETARO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.575381,-100.377424,"{'opening_hours': {'Mon': '07:00-22:30', 'Tue': '07:00-22:30', 'Wed': '07:00-22:30', 'Thu': '07:00-22:30', 'Fri': '07:00-22:30', 'Sat': '07:00-22:30', 'Sun': '07:00-22:30'}}",01 800 3777 333,168,76090,LA COMER ESTADIO QRO,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"PERIFERICO NORTE , 25, FRACC. DEL RIO, IGUALA DE LA INDEPENDENCIA, GUERRERO",IGUALA DE LA INDEPENDENCIA,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",18.342171,-99.522938,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",01 800 3777 333,324,40050,LA COMER IGUALA,GUERRERO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"PERPETUA , 35, SAN JOSE INSURGENTES, BENITO JUAREZ, CIUDAD DE MÉXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.366407,-99.182221,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,420,3900,LA COMER INSURGENTES,CIUDAD DE MÉXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BLVD DEL BOSQUE , 1, FRACC. LAS REYNAS, IRAPUATO, GUANAJUATO",IRAPUATO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.689995,-101.357535,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,10,36660,LA COMER IRAPUATO,GUANAJUATO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"CALZ ERMITA IZTAPALAPA , 3865, SANTA MARIA AZTAHUACAN, IZTAPALAPA, CIUDAD DE MÉXICO",IZTAPALAPA,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.351781,-99.012716,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,149,9730,LA COMER IZTAPALAPA LAS TORRES,CIUDAD DE MÉXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BOULEVARD UNIVERSITARIO, 400, PROVINCIA JURIQUILLA, SANTIAGO DE QUERÉTARO, QUERETARO",SANTA ROSA JÁUREGUI,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.720283,-100.448122,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,445,76230,LA COMER JURIQUILLA,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"XOCHIMILCO, 343, ANAHUAC, MIGUEL HIDALGO, CIUDAD DE MÉXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.438409,-99.179435,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,400,11320,LA COMER LAGO ALBERTO,CIUDAD DE MÉXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BOULEVARD. ATLIXCO, 3156, FRACCIONAMIENTO LAS ANIMAS, PUEBLA, PUEBLA",PUEBLA,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.045623,-98.233416,"{'opening_hours': {'Mon': '07:30-22:00', 'Tue': '07:30-22:00', 'Wed': '07:30-22:00', 'Thu': '07:30-22:00', 'Fri': '07:30-22:00', 'Sat': '07:30-22:00', 'Sun': '07:30-22:00'}}",,441,72400,LA COMER LAS ANIMAS,PUEBLA,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV MAGNOCENTRO LT 1 MZ 2,  , SAN FERNANDO HUIXQUILUCAN, HUIXQUILUCAN, ESTADO DE MEXICO",HUIXQUILUCAN,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.399431,-99.276667,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,14,52796,LA COMER LOMAS ANÁHUAC,ESTADO DE MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BLVD COSTERA MIGUEL DE LA MADRID KM 115,  , SALAHUA, MANZANILLO, COLIMA",MANZANILLO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.105139,-104.334422,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",01 800 3777 333,107,28860,LA COMER MANZANILLO,COLIMA,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"PERIFÉRICO PASEO DE LA REPÚBLICA, 5030, JARDÍN DEL RINCÓN, MORELIA, MICHOACÁN",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.689551,-101.150447,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,442,58270,LA COMER MORELIA,MICHOACÁN,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"PASEO FLAMINGOS ESQ. PASEO VALLARTA, LOTE 8-1 y 8-1A, COLONIA FLAMINGOS CLUB RESIDENCIAL, NDF, NAYARIT",PUERTO VALLARTA,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.747114,-105.310828,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",01 800 3777 333,413,63732,LA COMER NUEVO VALLARTA,NAYARIT,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV DE LAS TORRES , 446, SAN JOSE DEL OLIVAR, ALVARO OBREGON, CIUDAD DE MÉXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.334662,-99.226928,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,131,1770,LA COMER OLIVAR,CIUDAD DE MÉXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BLVD POZUELOS S/N,  , LOMAS DE POZUELOS, GUANAJUATO, GUANAJUATO",MINERAL DEL CEDRO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",21.013142,-101.263284,"{'opening_hours': {'Mon': '08:00-22:00', 'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '08:00-22:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00', 'Sun': '08:00-22:00'}}",01 800 3777 333,309,36000,LA COMER POZUELOS GUANAJUATO,GUANAJUATO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BLVD. INTERAMERICANO, 108, Lomas de Angelópolis, Tlaxcalancingo, PUEBLA",Tlaxcalancingo,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",18.99886,-98.274246,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,422,72828,LA COMER PUEBLA,PUEBLA,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV PASEO CONSTITUYENTES , 1470, FRACC. PUEBLO NUEVO, CORREGIDORA, QUERETARO",QUERETARO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.54405,-100.430339,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",01 800 3777 333,346,76900,LA COMER PUEBLO NUEVO QRO,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV JUAREZ PONIENTE , 140, CENTRO, SAN JUAN DEL RIO, QUERETARO",SAN JUAN DEL RIO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.385048,-100.010024,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,134,76800,LA COMER SAN JUAN DEL RIO,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"CARRETERA A CELAYA , 2, FRACC LA LEJONA 2DA SECCION , SAN MIGUEL DE ALLENDE, GUANAJUATO",SAN MIGUEL DE ALLENDE,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.8981,-100.752634,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,317,37765,LA COMER SAN MIGUEL DE ALLENDE,GUANAJUATO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"NOGAL , 212, SANTA MARIA LA RIBERA, CUAUHTEMOC, CIUDAD DE MÉXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.451717,-99.164089,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,112,6400,LA COMER SANTA MARÍA LA RIBERA,CIUDAD DE MÉXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV. TECNOLÓGICO, 1448 NORTE, SAN SALVADOR TIZATLANI, METEPEC, MEXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.272554,-99.574575,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,432,52172,LA COMER TECNOLÓGICO TOLUCA,MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"PLAZUELA DE LA FAMA , 1, LA FAMA, TLALPAN, CIUDAD DE MEXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.288725,-99.17926,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,17,14410,LA COMER TLALPAN,CIUDAD DE MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BLVD MANUEL AVILA CAMACHO , 3228, BOULEVARES, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO",NAUCALPAN,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.49807,-99.237735,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,289,53100,LA COMER TORRES DE SATÉLITE,ESTADO DE MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV PRADOS Y PRADERAS  S/N,  , SAN PABLO DE LAS SALINAS, TULTITLAN, ESTADO DE MEXICO",TULTITLAN,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.666513,-99.080458,"{'opening_hours': {'Mon': '07:00-22:30', 'Tue': '07:00-22:30', 'Wed': '07:00-22:30', 'Thu': '07:00-22:30', 'Fri': '07:00-22:30', 'Sat': '07:00-22:30', 'Sun': '07:00-22:30'}}",01 800 3777 333,127,54930,LA COMER TULTITLAN,ESTADO DE MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"PASEO LAZARO CARDENAS , 1800, LOS ANGELES, URUAPAN, MICHOACAN",URUAPAN,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.401081,-102.05462,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,34,60160,LA COMER URUAPAN,MICHOACAN,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV. FRANCISCO VILLA, 1285, FLUVIAL, NDF, JALISCO",PUERTO VALLARTA,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.640322,-105.222017,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,415,48312,LA COMER VALLARTA FLUVIAL,JALISCO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"ATENAS , 6, FRACC. VALLE DORADO, TLALNEPANTLA, ESTADO DE MEXICO",TLALNEPANTLA,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.551419,-99.209783,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,12,54020,LA COMER VALLE DORADO,ESTADO DE MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"CALZ DEL HUESO , 530, FRACC. LOS GIRASOLES, COYOACAN, CIUDAD DE MÉXICO",MEXICO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.305362,-99.126098,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,55,4929,LA COMER VILLA COAPA,CIUDAD DE MÉXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"CALZ ZARAGOZA , 150, CENTRO, QUERETARO, QUERETARO",QUERETARO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.585475,-100.400475,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",01 800 3777 333,6,76000,LA COMER ZARAGOZA QRO,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"AV. PROLONGACION CORREGIDORA, 487, ALAMOS 2DA SECCION, QUERETARO, QUERETARO",QUERETARO,Mexico,La Comer,"{'brand': 'La Comer', 'fascia': 'La Comer', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.607902,-100.38686,"{'opening_hours': {'Mon': '07:30-22:00', 'Tue': '07:30-22:00', 'Wed': '07:30-22:00', 'Thu': '07:30-22:00', 'Fri': '07:30-22:00', 'Sat': '07:30-22:00', 'Sun': '07:30-22:00'}}",01 800 3777 333,453,76160,LA COMER ÁLAMOS PARQUE QRO,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"CARR QRO SAN LUIS POTOSI, 12401, EJIDO SALITRE, FELIX OSORES, QUERETARO",MEXICO,Mexico,City Market,"{'brand': 'City Market', 'fascia': 'City Market', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",20.674638,-100.438557,"{'opening_hours': {'Mon': '07:30-22:00', 'Tue': '07:30-22:00', 'Wed': '07:30-22:00', 'Thu': '07:30-22:00', 'Fri': '07:30-22:00', 'Sat': '07:30-22:00', 'Sun': '07:30-22:00'}}",01 800 3777 333,408,73215,CITY MARKET ANTEA QRO,QUERETARO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
"BLVD MAGNOCENTRO 26 MANZANA 1 LOTE 2 ,  , SAN FERNANDO LA HERRADURA, HUIXQUILUCAN, ESTADO DE MEXICO",HUIXQUILUCAN,Mexico,City Market,"{'brand': 'City Market', 'fascia': 'City Market', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'Website'}",19.407041,-99.272236,"{'opening_hours': {'Mon': '07:30-22:00', 'Tue': '07:30-22:00', 'Wed': '07:30-22:00', 'Thu': '07:30-22:00', 'Fri': '07:30-22:00', 'Sat': '07:30-22:00', 'Sun': '07:30-22:00'}}",01 800 3777 333,305,52765,CITY MARKET INTERLOMAS,ESTADO DE MEXICO,https://www.lacomer.com.mx/lacomer/#!/conocenos/
